proxy_fusion_name	sample	prog	num_reads	validated_fusion	matched_illumina	other_illumina
K562|BAG6--SLC44A4	K562	fusionseeker	200	FALSE	starF,arriba	starF,arriba
MCF7|PIGK--C18orf32	MCF7	fusionseeker	186	FALSE	NA	NA
MCF7|RPL41--RP11-511B23.2	MCF7	fusionseeker	185	FALSE	NA	NA
A549|CAND2--NUDCD3	A549	fusionseeker	180	FALSE	NA	NA
K562|RPS25--CTD-2287O16.3	K562	fusionseeker	177	FALSE	NA	NA
MCF7|PPM1D--USP32	MCF7	fusionseeker	176	FALSE	arriba	NA
A549|OOEP--RPL39	A549	fusionseeker	176	FALSE	NA	NA
A549|RBFOX2--DGKI	A549	fusionseeker	176	FALSE	NA	NA
K562|RPL41--RBFOX2	K562	fusionseeker	174	FALSE	NA	NA
A549|RPS15A--KIZ	A549	fusionseeker	173	FALSE	NA	NA
K562|RPLP0--AC016995.3	K562	fusionseeker	170	FALSE	NA	NA
K562|EEF1B2--POLA1	K562	fusionseeker	165	FALSE	NA	NA
K562|CCSER1--TMSB4X	K562	fusionseeker	163	FALSE	NA	NA
K562|ZYG11B--RPS13	K562	fusionseeker	160	FALSE	NA	NA
A549|RP11-255H23.2--RPSA	A549	fusionseeker	157	FALSE	NA	NA
MCF7|HMGN2--HS3ST4	MCF7	fusionseeker	157	FALSE	NA	NA
K562|RPS2--AC004448.5	K562	fusionseeker	156	FALSE	NA	NA
K562|OOEP--RPL39	K562	fusionseeker	155	FALSE	NA	NA
MCF7|FAM172A--NPM1	MCF7	fusionseeker	153	FALSE	NA	NA
MCF7|RPL41P1--IL6ST	MCF7	fusionseeker	153	FALSE	NA	NA
K562|RBFOX2--DGKI	K562	fusionseeker	152	FALSE	NA	NA
MCF7|RPL29--SLC35F1	MCF7	fusionseeker	152	FALSE	NA	NA
K562|AMBRA1--RPS10-NUDT3	K562	fusionseeker	151	FALSE	NA	NA
K562|PTMA--DTWD2	K562	fusionseeker	151	FALSE	NA	NA
K562|PTPRG--RPL10A	K562	fusionseeker	149	FALSE	NA	NA
A549|AMBRA1--RPS10	A549	fusionseeker	144	FALSE	NA	NA
MCF7|KRT8--ASPH	MCF7	fusionseeker	140	FALSE	NA	NA
A549|IL6ST--DGKI	A549	fusionseeker	137	FALSE	NA	NA
MCF7|HMGB1--THSD4	MCF7	fusionseeker	137	FALSE	NA	NA
A549|BEST1--FTH1P20	A549	fusionseeker	134	FALSE	NA	NA
K562|PIGK--C18orf32	K562	fusionseeker	134	FALSE	NA	NA
MCF7|RPS8--CTD-2066L21.3	MCF7	fusionseeker	133	FALSE	NA	NA
A549|PCNP--RPS18	A549	fusionseeker	132	FALSE	NA	NA
A549|RPL41--IL6ST	A549	fusionseeker	128	FALSE	NA	NA
K562|RPL7P9--CSF1R	K562	fusionseeker	127	FALSE	NA	NA
MCF7|RPS3A--BAIAP2L1	MCF7	fusionseeker	126	FALSE	NA	NA
K562|RP11-192H23.4--RPS7	K562	fusionseeker	125	FALSE	NA	NA
MCF7|RPL22--MECOM	MCF7	fusionseeker	125	FALSE	NA	NA
MCF7|RPL4--MAP3K13	MCF7	fusionseeker	125	FALSE	NA	NA
A549|RP11-511B23.2--IL6ST	A549	fusionseeker	123	FALSE	NA	NA
MCF7|RP11-255H23.2--RPSA	MCF7	fusionseeker	121	FALSE	NA	NA
MCF7|RPL24--MAMDC2	MCF7	fusionseeker	116	FALSE	NA	NA
MCF7|RP11-511B23.2--DGKI	MCF7	fusionseeker	116	FALSE	NA	NA
A549|MIR1539--RP4-706A16.3	A549	fusionseeker	115	FALSE	NA	NA
A549|STEAP1B--EEF1A1P5	A549	fusionseeker	115	FALSE	NA	NA
A549|TRAPPC4--CTD-2287O16.1	A549	fusionseeker	114	FALSE	NA	NA
K562|RPS8--CTD-2066L21.3	K562	fusionseeker	114	FALSE	NA	NA
MCF7|H3F3A--AC018890.6	MCF7	fusionseeker	112	FALSE	NA	NA
K562|IL6ST--DGKI	K562	fusionseeker	110	FALSE	NA	NA
K562|PIGK--WDR47	K562	fusionseeker	108	FALSE	NA	NA
A549|RPS2--AC004448.5	A549	fusionseeker	104	FALSE	NA	NA
MCF7|SEMA6D--RPL7A	MCF7	fusionseeker	103	FALSE	NA	NA
A549|RPL7P9--CSF1R	A549	fusionseeker	101	FALSE	NA	NA
MCF7|RP11-556K13.1--RP11-255H23.2	MCF7	fusionseeker	100	FALSE	NA	NA
K562|RPL22--MECOM	K562	fusionseeker	99	FALSE	NA	NA
MCF7|RP11-244M2.1--RPL7A	MCF7	fusionseeker	99	FALSE	NA	NA
MCF7|RP11-968A15.8--HNRNPA1P48	MCF7	fusionseeker	97	FALSE	NA	NA
K562|UBE2Q2P2--APOO	K562	fusionseeker	94	FALSE	NA	NA
MCF7|FBXO42--SZRD1	MCF7	fusionseeker	94	FALSE	NA	NA
K562|RPL41--IL6ST	K562	fusionseeker	92	FALSE	NA	NA
K562|RP11-511B23.2--IL6ST	K562	fusionseeker	92	FALSE	NA	NA
A549|RP11-556K13.1--RP11-255H23.2	A549	fusionseeker	91	FALSE	NA	NA
K562|HMGN2--HS3ST4	K562	fusionseeker	91	FALSE	NA	NA
MCF7|RP11-356O9.1--FOXA1	MCF7	fusionseeker	91	FALSE	NA	NA
A549|RP11-968A15.8--GAREM	A549	fusionseeker	88	FALSE	NA	NA
A549|RPLP0--AC016995.3	A549	fusionseeker	87	FALSE	NA	NA
A549|ZYG11B--RPS13	A549	fusionseeker	87	FALSE	NA	NA
MCF7|RPS3--EIF2B5	MCF7	fusionseeker	87	FALSE	NA	NA
K562|RP11-255H23.2--RPSA	K562	fusionseeker	84	FALSE	NA	NA
K562|TAOK3--RPS2	K562	fusionseeker	84	FALSE	NA	NA
MCF7|RP11-511B23.2--RPL41P1	MCF7	fusionseeker	83	FALSE	NA	NA
MCF7|RP11-848P1.9--RBFOX2	MCF7	fusionseeker	83	FALSE	NA	NA
K562|RP11-179A16.1--ELAVL1	K562	fusionseeker	82	FALSE	NA	NA
K562|RPL41P1--IL6ST	K562	fusionseeker	82	FALSE	NA	NA
MCF7|RPL6P27--EPHA5	MCF7	fusionseeker	81	FALSE	NA	NA
A549|KRT8--ASPH	A549	fusionseeker	80	FALSE	NA	NA
K562|FAM172A--NPM1	K562	fusionseeker	79	FALSE	NA	NA
MCF7|DISC1FP1--TUBA1B	MCF7	fusionseeker	79	FALSE	NA	NA
MCF7|NBPF6--SLC25A24	MCF7	fusionseeker	77	TRUE	starF,arriba	NA
K562|RP11-556K13.1--RP11-255H23.2	K562	fusionseeker	77	FALSE	NA	NA
K562|RPL4--MAP3K13	K562	fusionseeker	76	FALSE	NA	NA
MCF7|RPS3AP6--BAIAP2L1	MCF7	fusionseeker	76	FALSE	NA	NA
MCF7|RP11-968A15.8--ZNF833P	MCF7	fusionseeker	74	FALSE	NA	NA
MCF7|RSBN1--VAV3	MCF7	fusionseeker	73	FALSE	arriba	NA
MCF7|RP11-968A15.8--GAREM	MCF7	fusionseeker	72	FALSE	NA	NA
A549|PTPRG--RPL10A	A549	fusionseeker	71	FALSE	NA	NA
A549|RPL41P1--IL6ST	A549	fusionseeker	71	FALSE	NA	NA
MCF7|RPL6P27--DGKI	MCF7	fusionseeker	71	FALSE	NA	NA
A549|RP11-511B23.2--DGKI	A549	fusionseeker	70	FALSE	NA	NA
MCF7|RP11-170M17.1--RPL7A	MCF7	fusionseeker	68	FALSE	NA	NA
MCF7|UBE2Q2P2--RPL9	MCF7	fusionseeker	68	FALSE	NA	NA
MCF7|PIGK--WDR47	MCF7	fusionseeker	67	FALSE	NA	NA
A549|MTAP--RP11-408N14.1	A549	fusionseeker	66	FALSE	arriba	NA
A549|HMGN2--HS3ST4	A549	fusionseeker	66	FALSE	NA	NA
K562|BEST1--SCHLAP1	K562	fusionseeker	66	FALSE	NA	NA
K562|PPP1R12B--TSPAN9	K562	fusionseeker	65	FALSE	NA	NA
K562|RPL41P1--RBFOX2	K562	fusionseeker	65	FALSE	NA	NA
MCF7|RPS3--SSR1	MCF7	fusionseeker	65	FALSE	NA	NA
A549|KCP--PTPRN2	A549	fusionseeker	64	FALSE	NA	NA
K562|RPL41--RP11-511B23.2	K562	fusionseeker	64	FALSE	NA	NA
MCF7|PCOLCE2--RPL8	MCF7	fusionseeker	64	FALSE	NA	NA
MCF7|RPL27A--RP11-306O13.1	MCF7	fusionseeker	64	FALSE	NA	NA
K562|UBE2Q2P2--RPL9	K562	fusionseeker	63	FALSE	NA	NA
MCF7|CPEB3--RMND5B	MCF7	fusionseeker	63	FALSE	NA	NA
A549|PIGK--WDR47	A549	fusionseeker	61	FALSE	NA	NA
K562|RPL27A--RP11-306O13.1	K562	fusionseeker	61	FALSE	NA	NA
K562|RPS3AP6--BAIAP2L1	K562	fusionseeker	61	FALSE	NA	NA
A549|TAOK3--RPS2	A549	fusionseeker	60	FALSE	NA	NA
MCF7|HERC2--RBFOX2	MCF7	fusionseeker	60	FALSE	NA	NA
MCF7|THSD4--HMGB1P5	MCF7	fusionseeker	59	FALSE	NA	NA
MCF7|RP5-875O13.7--EIF1AX	MCF7	fusionseeker	58	FALSE	NA	NA
MCF7|PPP1R12B--TSPAN9	MCF7	fusionseeker	57	FALSE	NA	NA
A549|HMGB1--THSD4	A549	fusionseeker	56	FALSE	NA	NA
A549|RPL41--RP11-511B23.2	A549	fusionseeker	56	FALSE	NA	NA
A549|RP11-968A15.8--HNRNPA1P48	A549	fusionseeker	55	FALSE	NA	NA
A549|RPL4--MAP3K13	A549	fusionseeker	55	FALSE	NA	NA
A549|RPL41P1--RBFOX2	A549	fusionseeker	55	FALSE	NA	NA
MCF7|BCL2L14--PTMA	MCF7	fusionseeker	55	FALSE	NA	NA
K562|RPS3A--BAIAP2L1	K562	fusionseeker	54	FALSE	NA	NA
MCF7|PTMAP5--DTWD2	MCF7	fusionseeker	54	FALSE	NA	NA
MCF7|AHCYL1--RAD51C	MCF7	fusionseeker	52	TRUE	starF,arriba	NA
MCF7|GNB1L--RPL7A	MCF7	fusionseeker	52	FALSE	NA	NA
MCF7|GOLGA3--RPS11	MCF7	fusionseeker	52	FALSE	NA	NA
MCF7|BCAS4--ZMYND8	MCF7	fusionseeker	51	TRUE	starF	NA
A549|RPS3A--BAIAP2L1	A549	fusionseeker	51	FALSE	NA	NA
MCF7|AC018890.6--MGST2	MCF7	fusionseeker	51	FALSE	NA	NA
MCF7|EIF3CL--RP11-57A19.4	MCF7	fusionseeker	51	FALSE	NA	NA
K562|RP11-208G20.2--PSPHP1	K562	fusionseeker	50	FALSE	NA	NA
K562|RP11-968A15.8--HNRNPA1P48	K562	fusionseeker	50	FALSE	NA	NA
A549|RPS8--CTD-2066L21.3	A549	fusionseeker	49	FALSE	NA	NA
K562|RP11-968A15.8--ZNF833P	K562	fusionseeker	49	FALSE	NA	NA
MCF7|RP11-179A16.1--ELAVL1	MCF7	fusionseeker	49	FALSE	NA	NA
MCF7|RPS2--XPO5	MCF7	fusionseeker	49	FALSE	NA	NA
MCF7|TSPAN9--RP11-761N21.2	MCF7	fusionseeker	49	FALSE	NA	NA
MCF7|BEND7--PRPF18	MCF7	fusionseeker	48	FALSE	arriba	NA
MCF7|BANF1--CAB39	MCF7	fusionseeker	48	FALSE	NA	NA
MCF7|RPL41P1--DGKI	MCF7	fusionseeker	48	FALSE	NA	NA
A549|RP11-968A15.8--ZNF833P	A549	fusionseeker	47	FALSE	NA	NA
A549|RPL22--MECOM	A549	fusionseeker	47	FALSE	NA	NA
K562|H3F3A--AC018890.6	K562	fusionseeker	47	FALSE	NA	NA
K562|KCP--PTPRN2	K562	fusionseeker	47	FALSE	NA	NA
MCF7|CA4--TANC2	MCF7	fusionseeker	45	FALSE	starF,arriba	NA
MCF7|PLEKHA7--RPL36A	MCF7	fusionseeker	45	FALSE	NA	NA
A549|FAIM2--GRM4	A549	fusionseeker	44	FALSE	NA	NA
A549|RP11-244M2.1--RPL7A	A549	fusionseeker	44	FALSE	NA	NA
MCF7|RPS24--GPC3	MCF7	fusionseeker	43	FALSE	NA	NA
A549|UBE2Q2P2--APOO	A549	fusionseeker	42	FALSE	NA	NA
MCF7|RP11-968A15.8--FAM126B	MCF7	fusionseeker	42	FALSE	NA	NA
MCF7|RPLP2--SLC35F2	MCF7	fusionseeker	42	FALSE	NA	NA
A549|H3F3A--AC018890.6	A549	fusionseeker	41	FALSE	NA	NA
K562|RP11-511B23.2--DGKI	K562	fusionseeker	41	FALSE	NA	NA
A549|RPL29--SLC35F1	A549	fusionseeker	40	FALSE	NA	NA
K562|COMMD1--RPSAP58	K562	fusionseeker	40	FALSE	NA	NA
MCF7|BEST1--SCHLAP1	MCF7	fusionseeker	40	FALSE	NA	NA
A549|AMBRA1--RPS10-NUDT3	A549	fusionseeker	39	FALSE	NA	NA
K562|RPL29--SLC35F1	K562	fusionseeker	39	FALSE	NA	NA
MCF7|GPM6A--SEZ6L2	MCF7	fusionseeker	38	FALSE	starF,arriba	NA
K562|DISC1FP1--TUBA1B	K562	fusionseeker	38	FALSE	NA	NA
K562|RPS24--GPC3	K562	fusionseeker	38	FALSE	NA	NA
MCF7|AMBRA1--RP11-274B21.1	MCF7	fusionseeker	38	FALSE	NA	NA
MCF7|HMGN2--SV2C	MCF7	fusionseeker	38	FALSE	NA	NA
MCF7|TAOK3--AC004448.5	MCF7	fusionseeker	38	FALSE	NA	NA
MCF7|TBCA--ACTB	MCF7	fusionseeker	38	FALSE	NA	NA
K562|NUP214--XKR3	K562	fusionseeker	37	TRUE	starF,arriba	starF,arriba
A549|RP11-848P1.9--RBFOX2	A549	fusionseeker	37	FALSE	NA	NA
K562|TSPAN9--RP11-761N21.2	K562	fusionseeker	37	FALSE	NA	NA
MCF7|RP11-848P1.9--DGKI	MCF7	fusionseeker	37	FALSE	NA	NA
MCF7|SLC27A4--TMSB4X	MCF7	fusionseeker	37	FALSE	NA	NA
MCF7|AC004448.5--RPS2P55	MCF7	fusionseeker	36	FALSE	NA	NA
MCF7|RPS3A--JMY	MCF7	fusionseeker	36	FALSE	NA	NA
MCF7|SBF2--DNAJC25-GNG10	MCF7	fusionseeker	36	FALSE	NA	NA
MCF7|TXNRD1--AC079250.1	MCF7	fusionseeker	36	FALSE	NA	NA
A549|TBCA--ACTB	A549	fusionseeker	35	FALSE	NA	NA
MCF7|A2MP1--PTMA	MCF7	fusionseeker	35	FALSE	NA	NA
MCF7|GPN3--RPL31	MCF7	fusionseeker	35	FALSE	NA	NA
MCF7|HMGN2--TJP1	MCF7	fusionseeker	35	FALSE	NA	NA
A549|RP11-170M17.1--RPL7A	A549	fusionseeker	34	FALSE	NA	NA
MCF7|BCAS4--MIR646HG	MCF7	fusionseeker	34	FALSE	NA	NA
A549|BEST1--RSF1	A549	fusionseeker	33	FALSE	NA	NA
K562|GOLGA3--RPS11	K562	fusionseeker	33	FALSE	NA	NA
K562|RP11-968A15.8--GAREM	K562	fusionseeker	33	FALSE	NA	NA
MCF7|HNRNPC--C2orf88	MCF7	fusionseeker	33	FALSE	NA	NA
MCF7|RP11-848P1.9--IL6ST	MCF7	fusionseeker	33	FALSE	NA	NA
MCF7|RPL7P9--WDR41	MCF7	fusionseeker	33	FALSE	NA	NA
MCF7|SRP9--TNKS2	MCF7	fusionseeker	33	FALSE	NA	NA
A549|CPEB3--RMND5B	A549	fusionseeker	32	FALSE	NA	NA
A549|RP11-179A16.1--ELAVL1	A549	fusionseeker	32	FALSE	NA	NA
K562|HMGN2--TJP1	K562	fusionseeker	32	FALSE	NA	NA
MCF7|VMP1--LINC00475	MCF7	fusionseeker	32	FALSE	NA	NA
K562|RP11-511B23.2--RPL41P1	K562	fusionseeker	31	FALSE	NA	NA
MCF7|BCAS4--TMSB4X	MCF7	fusionseeker	31	FALSE	NA	NA
MCF7|ATP1A1--ZFP64	MCF7	fusionseeker	30	TRUE	starF	NA
A549|EIF5--SHROOM2	A549	fusionseeker	30	FALSE	NA	NA
MCF7|AC072062.1--CTC-575D19.1	MCF7	fusionseeker	30	FALSE	NA	NA
MCF7|GGACT--ANK2	MCF7	fusionseeker	30	FALSE	NA	NA
MCF7|KRT18--PCDH11Y	MCF7	fusionseeker	30	FALSE	NA	NA
MCF7|MLH1--RPL29	MCF7	fusionseeker	30	FALSE	NA	NA
MCF7|AP4B1-AS1--RSBN1	MCF7	fusionseeker	29	TRUE	starF,arriba	NA
A549|ANK2--PTPRD	A549	fusionseeker	29	FALSE	NA	NA
A549|RP5-875O13.7--EIF1AX	A549	fusionseeker	29	FALSE	NA	NA
MCF7|ANK2--GS1-184P14.2	MCF7	fusionseeker	29	FALSE	NA	NA
MCF7|CTD-2192J16.15--AC072062.1	MCF7	fusionseeker	29	FALSE	NA	NA
MCF7|HERC2--IL6ST	MCF7	fusionseeker	29	FALSE	NA	NA
MCF7|PPP1R14B--ELF2	MCF7	fusionseeker	29	FALSE	NA	NA
MCF7|RPS27--TSPAN9	MCF7	fusionseeker	29	FALSE	NA	NA
MCF7|CCDC51--CTB-79E8.3	MCF7	fusionseeker	29	FALSE	NA	NA
A549|GGACT--ANK2	A549	fusionseeker	28	FALSE	NA	NA
K562|RP11-244M2.1--RPL7A	K562	fusionseeker	28	FALSE	NA	NA
MCF7|EIF4B--LHFPL3	MCF7	fusionseeker	28	FALSE	NA	NA
MCF7|RP11-255H23.2--RPSAP15	MCF7	fusionseeker	28	FALSE	NA	NA
MCF7|ATXN7L3--FAM171A2	MCF7	fusionseeker	27	TRUE	starF,arriba	NA
K562|AC018890.6--MGST2	K562	fusionseeker	27	FALSE	NA	NA
K562|ANK2--GS1-184P14.2	K562	fusionseeker	27	FALSE	NA	NA
K562|HMGB1--THSD4	K562	fusionseeker	27	FALSE	NA	NA
K562|RPL6P27--EPHA5	K562	fusionseeker	27	FALSE	NA	NA
K562|RPSAP54--RP11-255H23.2	K562	fusionseeker	27	FALSE	NA	NA
MCF7|PPIAP22--ATG10	MCF7	fusionseeker	27	FALSE	NA	NA
MCF7|RP11-159F24.3--EEF1A1	MCF7	fusionseeker	27	FALSE	NA	NA
MCF7|SNX6--RPS19	MCF7	fusionseeker	27	FALSE	NA	NA
MCF7|PICALM--SYTL2	MCF7	fusionseeker	26	TRUE	starF,arriba	NA
A549|ANK2--GS1-184P14.2	A549	fusionseeker	26	FALSE	NA	NA
A549|ITGB1--EMR3	A549	fusionseeker	26	FALSE	NA	NA
A549|THSD4--HMGB1P5	A549	fusionseeker	26	FALSE	NA	NA
K562|FAM35DP--RHEB	K562	fusionseeker	26	FALSE	NA	NA
K562|ZNF44--RPL28	K562	fusionseeker	26	FALSE	NA	NA
MCF7|BRIP1--ZNF217	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|BZW1--LSAMP	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|CD24--TTTY14	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|NPM1--CLVS1	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|THSD4--C18orf32	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|WDR47--THSD4	MCF7	fusionseeker	26	FALSE	NA	NA
MCF7|CHEK2--CTA-292E10.6	MCF7	fusionseeker	25	FALSE	arriba	NA
A549|KRT18--PCDH11X	A549	fusionseeker	25	FALSE	NA	NA
A549|RPS24--GPC3	A549	fusionseeker	25	FALSE	NA	NA
K562|HMGN2--SV2C	K562	fusionseeker	25	FALSE	NA	NA
MCF7|CCDC30--TMSB4X	MCF7	fusionseeker	25	FALSE	NA	NA
MCF7|EEF1A1P11--STEAP1B	MCF7	fusionseeker	25	FALSE	NA	NA
MCF7|RP11-511B23.2--RP11-848P1.9	MCF7	fusionseeker	25	FALSE	NA	NA
MCF7|RPS15A--LEPROTL1	MCF7	fusionseeker	25	FALSE	NA	NA
MCF7|DNAJB1--TECRP1	MCF7	fusionseeker	25	FALSE	NA	NA
K562|ALDOC--PHF12	K562	fusionseeker	24	FALSE	arriba	NA
MCF7|DIAPH3--RPS6KB1	MCF7	fusionseeker	24	TRUE	NA	NA
A549|CFAP46--KCP	A549	fusionseeker	24	FALSE	NA	NA
A549|DAB1--ANK2	A549	fusionseeker	24	FALSE	NA	NA
A549|DISC1FP1--TUBA1B	A549	fusionseeker	24	FALSE	NA	NA
A549|PGAM1--GLT8D2	A549	fusionseeker	24	FALSE	NA	NA
A549|RP11-983G14.1--ZNF43	A549	fusionseeker	24	FALSE	NA	NA
A549|RPS3AP6--BAIAP2L1	A549	fusionseeker	24	FALSE	NA	NA
K562|FTH1--SCHLAP1	K562	fusionseeker	24	FALSE	NA	NA
K562|HERC2--RBFOX2	K562	fusionseeker	24	FALSE	NA	NA
K562|RP11-254B13.1--RP11-255H23.2	K562	fusionseeker	24	FALSE	NA	NA
K562|RP11-848P1.9--RBFOX2	K562	fusionseeker	24	FALSE	NA	NA
K562|RPL24--MAMDC2	K562	fusionseeker	24	FALSE	NA	NA
K562|RPL9--APOO	K562	fusionseeker	24	FALSE	NA	NA
K562|SLC35F2--RPLP2	K562	fusionseeker	24	FALSE	NA	NA
MCF7|CKS1B--KIF2A	MCF7	fusionseeker	24	FALSE	NA	NA
MCF7|RP11-192H23.4--NSF	MCF7	fusionseeker	24	FALSE	NA	NA
A549|BANF1--CAB39	A549	fusionseeker	23	FALSE	NA	NA
A549|HNRNPC--C2orf88	A549	fusionseeker	23	FALSE	NA	NA
A549|PPP1R12B--TSPAN9	A549	fusionseeker	23	FALSE	NA	NA
A549|RP11-511B23.2--RPL41P1	A549	fusionseeker	23	FALSE	NA	NA
A549|RP11-672A2.1--GRM4	A549	fusionseeker	23	FALSE	NA	NA
A549|UQCRFS1--ENTHD1	A549	fusionseeker	23	FALSE	NA	NA
K562|AC007405.4--RALY	K562	fusionseeker	23	FALSE	NA	NA
K562|RP5-875O13.7--EIF1AX	K562	fusionseeker	23	FALSE	NA	NA
MCF7|CSDE1--ZNF354C	MCF7	fusionseeker	23	FALSE	NA	NA
MCF7|DCAF6--RP11-303E16.8	MCF7	fusionseeker	23	FALSE	NA	NA
MCF7|EEF1A1P13--STEAP1B	MCF7	fusionseeker	23	FALSE	NA	NA
MCF7|FAM174B--HMGN1	MCF7	fusionseeker	23	FALSE	NA	NA
A549|SCAMP2--WDR72	A549	fusionseeker	22	TRUE	starF,arriba	NA
A549|BCAS4--TMSB4X	A549	fusionseeker	22	FALSE	NA	NA
A549|CD24--TTTY14	A549	fusionseeker	22	FALSE	NA	NA
A549|GNB1L--RPL7A	A549	fusionseeker	22	FALSE	NA	NA
A549|HERC2--IL6ST	A549	fusionseeker	22	FALSE	NA	NA
A549|RPL24--MAMDC2	A549	fusionseeker	22	FALSE	NA	NA
A549|RPL27A--RP11-306O13.1	A549	fusionseeker	22	FALSE	NA	NA
A549|SLC27A4--TMSB4X	A549	fusionseeker	22	FALSE	NA	NA
K562|SEMA6D--RPL7A	K562	fusionseeker	22	FALSE	NA	NA
K562|TAOK3--AC004448.5	K562	fusionseeker	22	FALSE	NA	NA
K562|THSD4--C18orf32	K562	fusionseeker	22	FALSE	NA	NA
K562|TXNRD1--AC079250.1	K562	fusionseeker	22	FALSE	NA	NA
MCF7|KRT18--PCDH11X	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|NUTF2--CEP112	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|PIGK--THSD4	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|RP11-254B13.1--RP11-255H23.2	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|COMMD1--RPSAP58	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|RPL7P9--PNPLA8	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|YWHAQ--EFCAB6	MCF7	fusionseeker	22	FALSE	NA	NA
MCF7|NCOA3--ZNF217	MCF7	fusionseeker	21	FALSE	arriba	NA
A549|RPL6P27--EPHA5	A549	fusionseeker	21	FALSE	NA	NA
A549|THSD4--C18orf32	A549	fusionseeker	21	FALSE	NA	NA
K562|GNB1L--RPL7A	K562	fusionseeker	21	FALSE	NA	NA
MCF7|PA2G4--LINC00886	MCF7	fusionseeker	21	FALSE	NA	NA
MCF7|RBFOX2--AC006386.1	MCF7	fusionseeker	21	FALSE	NA	NA
MCF7|RP11-511B23.2--HERC2	MCF7	fusionseeker	21	FALSE	NA	NA
MCF7|RPL6--EPHA5	MCF7	fusionseeker	21	FALSE	NA	NA
MCF7|STX3--FABP5	MCF7	fusionseeker	21	FALSE	NA	NA
K562|ABL1--BCR	K562	fusionseeker	20	TRUE	starF,arriba	starF,arriba
MCF7|RGS17--TBL1XR1	MCF7	fusionseeker	20	TRUE	starF,arriba	NA
A549|AC018890.6--MGST2	A549	fusionseeker	20	FALSE	NA	NA
A549|SBF2--DNAJC25-GNG10	A549	fusionseeker	20	FALSE	NA	NA
A549|STX3--FABP5	A549	fusionseeker	20	FALSE	NA	NA
A549|UBE2Q2P2--RPL9	A549	fusionseeker	20	FALSE	NA	NA
K562|CFAP46--KCP	K562	fusionseeker	20	FALSE	NA	NA
K562|NPM1--CLVS1	K562	fusionseeker	20	FALSE	NA	NA
K562|RP11-968A15.8--FAM126B	K562	fusionseeker	20	FALSE	NA	NA
MCF7|DNM1L--NAP1L1	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|FAM133DP--ZSWIM6	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|HMGB1--TPST2	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|HSPD1--CDH12	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|NSF--RPS7	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|PDS5A--PABPC1	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|RPS10--RP11-274B21.1	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|RPS7P10--RP11-192H23.4	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|SENP1--KCP	MCF7	fusionseeker	20	FALSE	NA	NA
MCF7|TMEM131--HMGN1	MCF7	fusionseeker	20	FALSE	NA	NA
A549|AUTS2--PTPRN2	A549	fusionseeker	19	FALSE	NA	NA
A549|BCL2L14--PTMA	A549	fusionseeker	19	FALSE	NA	NA
A549|NPM1--CLVS1	A549	fusionseeker	19	FALSE	NA	NA
A549|SEMA6D--RPL7A	A549	fusionseeker	19	FALSE	NA	NA
A549|TAGLN2--OXR1	A549	fusionseeker	19	FALSE	NA	NA
A549|TAOK3--AC004448.5	A549	fusionseeker	19	FALSE	NA	NA
K562|AMBRA1--RP11-274B21.1	K562	fusionseeker	19	FALSE	NA	NA
K562|DAB1--ANK2	K562	fusionseeker	19	FALSE	NA	NA
K562|PIGK--THSD4	K562	fusionseeker	19	FALSE	NA	NA
K562|PLEKHA7--RPL36A	K562	fusionseeker	19	FALSE	NA	NA
K562|PSMA8--DHFR	K562	fusionseeker	19	FALSE	NA	NA
MCF7|SVIL--KIF2A	MCF7	fusionseeker	19	FALSE	NA	NA
MCF7|ENSA--RP11-406A9.2	MCF7	fusionseeker	19	FALSE	NA	NA
MCF7|RP11-968A15.8--HNRNPA1L2	MCF7	fusionseeker	19	FALSE	NA	NA
MCF7|RPSAP54--RP11-255H23.2	MCF7	fusionseeker	19	FALSE	NA	NA
MCF7|TTC7B--RPS18	MCF7	fusionseeker	19	FALSE	NA	NA
A549|CFAP46--PTPRN2	A549	fusionseeker	18	FALSE	NA	NA
A549|KMT2D--TPRXL	A549	fusionseeker	18	FALSE	NA	NA
A549|TPRXL--PAXIP1	A549	fusionseeker	18	FALSE	NA	NA
A549|ZNF286A--UBE2S	A549	fusionseeker	18	FALSE	NA	NA
K562|FAM19A5--AUTS2	K562	fusionseeker	18	FALSE	NA	NA
K562|FAM19A5--PTPRN2	K562	fusionseeker	18	FALSE	NA	NA
